Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (100 л.с.),2011,119000 км,не битый,5,хетчбэк,бензин,механика,белый,передний,левый,Comfort,359888
Ford,Fusion,I рестайлинг (2005Ч2012),1.6 AT (101 л.с.),2007,125768 км,не битый,5,хетчбэк,бензин,автомат,красный,передний,левый,Elegance,345000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (115 л.с.),2008,183000 км,не битый,4,седан,бензин,механика,чЄрный,передний,левый,Ghia,300000
Ford,Focus,II рестайлинг (2008Ч2011),1.8 MT (125 л.с.),2008,290000 км,не битый,5,хетчбэк,бензин,механика,чЄрный,передний,левый,Ghia,260000
Ford,Focus,II рестайлинг (2008Ч2011),1.8 MT (125 л.с.),2008,170000 км,не битый,4,седан,бензин,механика,серебр€ный,передний,левый,Ghia,330000
Ford,Focus,III (2011Ч2015),2.0 AMT (150 л.с.),2012,133800 км,не битый,5,хетчбэк,бензин,робот,серебр€ный,передний,левый,Titanium,500000
Ford,Focus,III рестайлинг (2014Чн. в.),1.6 PowerShift (105 л.с.),2015,93000 км,не битый,5,универсал,бензин,робот,серый,передний,левый,Trend,500000
Ford,Fusion,I рестайлинг (2005Ч2012),1.4 MT (80 л.с.),2008,150000 км,битый,5,хетчбэк,бензин,механика,красный,передний,левый,Trend,129000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (115 л.с.),2008,138000 км,не битый,4,седан,бензин,механика,чЄрный,передний,левый,Ghia Special Edition,360000
Ford,Fusion,I (2002Ч2005),1.4 MT (80 л.с.),2005,290700 км,не битый,5,хетчбэк,бензин,механика,чЄрный,передний,левый,Ѕазова€,205000
Ford,Focus,III (2011Ч2015),1.6 AMT (125 л.с.),2013,120000 км,не битый,4,седан,бензин,робот,чЄрный,передний,левый,Trend Sport,448000
Ford,Focus,III (2011Ч2015),1.6 MT (105 л.с.),2013,90000 км,не битый,4,седан,бензин,механика,серый,передний,левый,SYNC Edition,435000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (100 л.с.),2010,157000 км,не битый,5,хетчбэк,бензин,механика,серебр€ный,передний,левый,Comfort,340000
Ford,Focus,III (2011Ч2015),1.6 MT (105 л.с.),2012,146243 км,не битый,5,хетчбэк,бензин,механика,белый,передний,левый,Trend,365000
Ford,Fusion,I рестайлинг (2005Ч2012),1.6 MT (101 л.с.),2007,134000 км,не битый,5,хетчбэк,бензин,механика,зелЄный,передний,левый,Elegance,285000
Ford,S-MAX,I (2006Ч2010),2.0 MT (145 л.с.),2007,182000 км,не битый,5,минивэн,бензин,механика,голубой,передний,левый,,270000
Ford,Fusion,I рестайлинг (2005Ч2012),1.4 MT (80 л.с.),2007,145000 км,не битый,5,хетчбэк,бензин,механика,красный,передний,левый,,265000
Ford,Focus,III (2011Ч2015),1.6 AMT (105 л.с.),2012,110000 км,не битый,4,седан,бензин,робот,чЄрный,передний,левый,SYNC Edition,420000
Ford,Focus,I рестайлинг (2001Ч2007),2.0 MT (130 л.с.),2002,400000 км,не битый,4,седан,бензин,механика,серебр€ный,передний,левый,Ѕазова€,150000
Ford,Focus,II (2005Ч2008),1.8 MT (125 л.с.),2006,250000 км,не битый,5,хетчбэк,бензин,механика,чЄрный,передний,левый,Ghia,285000
Ford,Mondeo,III (2000Ч2003),1.8 MT (125 л.с.),2001,4000 км,не битый,5,хетчбэк,бензин,механика,синий,передний,левый,Ѕазова€,185000
Ford,Fusion,I рестайлинг (2005Ч2012),1.4 AMT (80 л.с.),2006,98000 км,не битый,5,хетчбэк,бензин,робот,зелЄный,передний,левый,Core,250000
Ford,Fiesta,Mk5 (2002Ч2008),1.4 MT (80 л.с.),2008,160000 км,не битый,5,хетчбэк,бензин,механика,фиолетовый,передний,левый,Comfort,165000
Ford,Focus,II (2005Ч2008),1.6 AT (100 л.с.),2006,180000 км,не битый,4,седан,бензин,автомат,чЄрный,передний,левый,Ghia,210000
Ford,Focus,II (2005Ч2008),2.0 AT (145 л.с.),2007,180000 км,не битый,5,хетчбэк,бензин,автомат,серебр€ный,передний,левый,,319999
Ford,Focus,II рестайлинг (2008Ч2011),2.0 AT (145 л.с.),2011,96000 км,не битый,4,седан,бензин,автомат,чЄрный,передний,левый,Comfort,450000
Ford,Ranger,II рестайлинг (2009Ч2011),2.5 TDCi 4WD MT (143 л.с.),2010,375000 км,не битый,4,пикап,дизель,механика,красный,полный,левый,Double Cab Wildtrack,570000
Ford,Focus,II (2005Ч2008),1.6 MT (115 л.с.),2007,206145 км,не битый,5,хетчбэк,бензин,механика,серый,передний,левый,,270000
Ford,Focus,II (2005Ч2008),1.6 MT (100 л.с.),2005,370000 км,не битый,5,универсал,бензин,механика,белый,передний,левый,Ѕазова€,230000
Ford,Probe,II (1992Ч1997),2.5 MT (165 л.с.),1994,35743 км,не битый,2,купе,бензин,механика,красный,передний,левый,Ѕазова€,140000
Ford,Focus,II (2005Ч2008),2.0 MT (145 л.с.),2005,171230 км,не битый,4,седан,бензин,механика,чЄрный,передний,левый,,240000
Ford,Focus,III (2011Ч2015),1.6 MT (125 л.с.),2011,246000 км,не битый,5,хетчбэк,бензин,механика,чЄрный,передний,левый,Titanium,420000
Ford,Focus,II рестайлинг (2008Ч2011),1.8 TDCi MT (116 л.с.),2008,168000 км,не битый,4,седан,дизель,механика,серебр€ный,передний,левый,Ghia,250000
Ford,Maverick,II (2000Ч2007),3.0 4WD AT (203 л.с.),2005,274700 км,не битый,5,внедорожник,бензин,автомат,чЄрный,полный,левый,Ѕазова€,340000
Ford,Focus,III (2011Ч2015),2.0 AMT (150 л.с.),2013,76900 км,не битый,5,хетчбэк,бензин,робот,чЄрный,передний,левый,Sport Limited Edition,530000
Ford,Mondeo,III рестайлинг (2003Ч2007),2.0 AT (145 л.с.),2003,250000 км,не битый,4,седан,бензин,автомат,голубой,передний,левый,Ghia,239900
Ford,Focus,I (1998Ч2004),1.8 TDCi MT (90 л.с.),2000,185000 км,не битый,5,хетчбэк,дизель,механика,синий,передний,левый,Ѕазова€,80000
Ford,Focus,III (2011Ч2015),1.6 MT (125 л.с.),2012,138000 км,не битый,4,седан,бензин,механика,чЄрный,передний,левый,Trend,475000
Ford,Fiesta,Mk5 (2002Ч2008),1.4 MT (80 л.с.),2007,155000 км,не битый,3,хетчбэк,бензин,механика,красный,передний,левый,,214900
Ford,Mustang,V (2004Ч2009),4.0 AT (210 л.с.),2006,128691 км,не битый,2,кабриолет,бензин,автомат,чЄрный,задний,левый,Ѕазова€,1000000
Ford,Focus,II (2005Ч2008),2.0 AT (145 л.с.),2007,145000 км,не битый,4,седан,бензин,автомат,красный,передний,левый,Ghia,289000
Ford,C-MAX,I рестайлинг (2007Ч2010),2.0 MT (145 л.с.),2008,129000 км,не битый,5,минивэн,бензин,механика,чЄрный,передний,левый,Titanium,360000
Ford,Focus,III рестайлинг (2014Чн. в.),1.6 MT (105 л.с.),2014,115000 км,не битый,5,универсал,бензин,механика,белый,передний,левый,Trend,409000
Ford,Focus,III рестайлинг (2014Чн. в.),1.6 PowerShift (125 л.с.),2014,104000 км,не битый,4,седан,бензин,робот,серебр€ный,передний,левый,Special Edition,490000
Ford,Focus,III (2011Ч2015),1.6 AMT (105 л.с.),2012,84000 км,не битый,5,универсал,бензин,робот,серый,передний,левый,Trend,354999
Ford,C-MAX,I (2003Ч2007),1.8 MT (125 л.с.),2004,311443 км,не битый,5,минивэн,бензин,механика,голубой,передний,левый,Ѕазова€,210000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (100 л.с.),2008,125253 км,не битый,5,хетчбэк,бензин,механика,оранжевый,передний,левый,Comfort,354000
Ford,Focus,III (2011Ч2015),1.6 AMT (105 л.с.),2013,121000 км,не битый,4,седан,бензин,робот,серебр€ный,передний,левый,Trend,389000
Ford,Kuga,II (2012Ч2016),2.5 AT (150 л.с.),2016,73000 км,не битый,5,внедорожник,бензин,автомат,белый,передний,левый,,980000
Ford,Focus,II рестайлинг (2008Ч2011),1.4 MT (80 л.с.),2009,154000 км,не битый,3,хетчбэк,бензин,механика,синий,передний,левый,Comfort,235000
Ford,Kuga,I (2008Ч2012),2.5 4WD AT (200 л.с.),2011,125389 км,не битый,5,внедорожник,бензин,автомат,серебр€ный,полный,левый,Titanium S,550000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (100 л.с.),2011,82200 км,не битый,5,хетчбэк,бензин,механика,чЄрный,передний,левый,Comfort,395000
Ford,Focus,I (1998Ч2004),2.0 AT (111 л.с.),2001,163000 км,не битый,4,седан,бензин,автомат,красный,передний,левый,Ѕазова€,110000
Ford,Focus,III (2011Ч2015),2.0 AMT (150 л.с.),2013,68000 км,не битый,5,хетчбэк,бензин,робот,белый,передний,левый,Titanium,625000
Ford,Escape,I рестайлинг (2004Ч2007),3.0 4WD AT (203 л.с.),2005,167000 км,не битый,5,внедорожник,бензин,автомат,красный,полный,левый,Ѕазова€,339900
Ford,Focus,II (2005Ч2008),2.0 MT (145 л.с.),2007,165000 км,не битый,2,купе,бензин,механика,красный,передний,левый,Comfort,240000
Ford,Focus,II (2005Ч2008),1.8 MT (125 л.с.),2006,199000 км,не битый,5,хетчбэк,бензин,механика,голубой,передний,левый,Ghia,175000
Ford,Transit,VIII (2013Чн. в.),2.2 TDCi MT (155 л.с.),2013,281000 км,не битый,5,фургон,дизель,механика,синий,задний,левый,Ѕазова€,450000
Ford,Fiesta,Mk6 рестайлинг (2012Ч2019),1.6 MT (105 л.с.),2015,130000 км,битый,4,седан,бензин,механика,белый,передний,левый,,355000
Ford,Transit,VII (2006Ч2013),2.2 TDCi MT (125 л.с.),2012,501500 км,не битый,5,микроавтобус,дизель,механика,белый,задний,левый,Ѕазова€,550000
Ford,Fusion,I рестайлинг (2005Ч2012),1.4 AMT (80 л.с.),2006,170000 км,не битый,5,хетчбэк,бензин,робот,серебр€ный,передний,левый,Core,194777
Ford,Focus,II рестайлинг (2008Ч2011),1.8 MT (125 л.с.),2008,215000 км,не битый,5,хетчбэк,бензин,механика,чЄрный,передний,левый,Ghia,320000
Ford,Focus,II (2005Ч2008),2.0 MT (145 л.с.),2006,119000 км,не битый,2,купе,бензин,механика,чЄрный,передний,левый,Ѕазова€,175000
Ford,Escape,II (2007Ч2012),2.3 4WD AT (145 л.с.),2008,148000 км,не битый,5,внедорожник,бензин,автомат,серебр€ный,полный,левый,XLT 4x4,565000
Ford,Focus,II рестайлинг (2008Ч2011),1.8 MT (125 л.с.),2008,154000 км,не битый,4,седан,бензин,механика,голубой,передний,левый,Ghia,258900
Ford,Mondeo,III рестайлинг (2003Ч2007),2.0 MT (145 л.с.),2005,95000 км,не битый,4,седан,бензин,механика,синий,передний,левый,Ѕазова€,300000
Ford,Focus,II (2005Ч2008),1.8 MT (125 л.с.),2007,190000 км,не битый,4,седан,бензин,механика,чЄрный,передний,левый,,300000
Ford,Mondeo,V (2014Чн. в.),2.0 EcoBoost AT (199 л.с.),2017,55000 км,битый,4,седан,бензин,автомат,серый,передний,правый,Titanium,120000
Ford,Focus,II рестайлинг (2008Ч2011),1.8 MT (125 л.с.),2010,181000 км,не битый,5,хетчбэк,бензин,механика,серый,передний,левый,Comfort,365000
Ford,Ranger,III (2011Ч2015),2.2 TDCi 4WD MT (150 л.с.),2012,137000 км,не битый,4,пикап,дизель,механика,серебр€ный,полный,левый,Limited,1150000
Ford,Fusion,I рестайлинг (2005Ч2012),1.6 MT (101 л.с.),2007,165000 км,не битый,5,хетчбэк,бензин,механика,фиолетовый,передний,левый,Elegance,266000
Ford,Fiesta,Mk5 (2002Ч2008),1.4 MT (80 л.с.),2007,125000 км,не битый,5,хетчбэк,бензин,механика,зелЄный,передний,левый,Trend,160000
Ford,Taurus,II (1991Ч1995),3.0 AT (140 л.с.),1993,299000 км,не битый,4,седан,бензин,автомат,голубой,передний,левый,Ѕазова€,45000
Ford,Escape,I рестайлинг (2004Ч2007),2.3 AT (155 л.с.),2004,346781 км,не битый,5,внедорожник,бензин,автомат,серый,передний,левый,Ѕазова€,235000
Ford,Scorpio,II (1994Ч1998),2.3 MT (147 л.с.),1996,190000 км,не битый,4,седан,бензин,механика,красный,задний,левый,Ѕазова€,55000
Ford,Focus,III (2011Ч2015),1.6 AMT (125 л.с.),2013,182000 км,не битый,5,хетчбэк,бензин,робот,красный,передний,левый,,350000
Ford,Fiesta,Mk5 (2002Ч2008),1.4 MT (80 л.с.),2006,199200 км,не битый,3,хетчбэк,бензин,механика,чЄрный,передний,левый,Trend,215000
Ford,Fusion,I (2002Ч2005),1.4 AMT (80 л.с.),2005,126500 км,не битый,5,хетчбэк,бензин,робот,зелЄный,передний,левый,Ѕазова€,230000
Ford,Mustang,V рестайлинг (2009Ч2014),3.7 AT (309 л.с.),2013,54000 км,не битый,2,купе,бензин,автомат,зелЄный,задний,левый,Ѕазова€,1250000
Ford,C-MAX,I (2003Ч2007),1.6 TDCi MT (109 л.с.),2005,189000 км,не битый,5,минивэн,дизель,механика,чЄрный,передний,левый,Ѕазова€,240000
Ford,Kuga,I (2008Ч2012),2.5 4WD AT (200 л.с.),2012,88000 км,не битый,5,внедорожник,бензин,автомат,белый,полный,левый,Titanium S,699000
Ford,Fusion,I рестайлинг (2005Ч2012),1.4 MT (80 л.с.),2007,170000 км,не битый,5,хетчбэк,бензин,механика,голубой,передний,левый,Elegance,169000
Ford,Scorpio,II (1994Ч1998),2.0 MT (136 л.с.),1996,297600 км,не битый,4,седан,бензин,механика,серебр€ный,задний,левый,Ѕазова€,135000
Ford,Focus,II рестайлинг (2008Ч2011),1.8 MT (125 л.с.),2010,127500 км,не битый,5,хетчбэк,бензин,механика,голубой,передний,левый,Titanium Special Edition,315000
Ford,Focus,II (2005Ч2008),1.6 MT (115 л.с.),2006,168300 км,не битый,4,седан,бензин,механика,чЄрный,передний,левый,,215000
Ford,Focus,III рестайлинг (2014Чн. в.),1.6 PowerShift (105 л.с.),2018,34000 км,не битый,4,седан,бензин,робот,белый,передний,левый,Trend,980000
Ford,Focus,III рестайлинг (2014Чн. в.),1.6 PowerShift (105 л.с.),2017,92446 км,не битый,5,хетчбэк,бензин,робот,синий,передний,левый,,599000
Ford,Focus,III рестайлинг (2014Чн. в.),1.6 PowerShift (105 л.с.),2016,33100 км,не битый,4,седан,бензин,робот,чЄрный,передний,левый,Trend,689900
Ford,Focus,II (2005Ч2008),1.6 MT (115 л.с.),2007,199000 км,не битый,5,хетчбэк,бензин,механика,серый,передний,левый,,265000
Ford,Focus,II (2005Ч2008),1.8 MT (125 л.с.),2006,250000 км,не битый,4,седан,бензин,механика,серебр€ный,передний,левый,Ghia,240000
Ford,Transit,VI (2000Ч2006),1.8 CDi MT (90 л.с.),2005,140000 км,не битый,4,фургон,дизель,механика,белый,передний,левый,Ѕазова€,250000
Ford,Focus,II рестайлинг (2008Ч2011),1.8 MT (125 л.с.),2008,167000 км,не битый,5,хетчбэк,бензин,механика,голубой,передний,левый,Ghia,290000
Ford,Focus,II (2005Ч2008),1.6 TDCi MT (109 л.с.),2005,128000 км,не битый,5,универсал,дизель,механика,синий,передний,левый,Ѕазова€,165000
Ford,Focus,III (2011Ч2015),1.6 AMT (105 л.с.),2012,83000 км,не битый,4,седан,бензин,робот,красный,передний,левый,,420000
Ford,Mondeo,IV (2006Ч2010),2.3 AT (161 л.с.),2008,183000 км,не битый,4,седан,бензин,автомат,чЄрный,передний,левый,Titanium Black,320000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (115 л.с.),2010,115000 км,не битый,4,седан,бензин,механика,серебр€ный,передний,левый,Comfort,369000
Ford,Focus,II (2005Ч2008),1.8 MT (125 л.с.),2007,197000 км,не битый,5,хетчбэк,бензин,механика,чЄрный,передний,левый,Trend,215000
Ford,Fiesta,Mk5 (2002Ч2008),1.3 MT (58 л.с.),2004,160000 км,битый,5,хетчбэк,бензин,механика,серый,передний,левый,Ѕазова€,105000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 AT (100 л.с.),2010,151496 км,не битый,4,седан,бензин,автомат,синий,передний,левый,Comfort,380000
Ford,Focus,III (2011Ч2015),2.0 AMT (150 л.с.),2012,125000 км,не битый,4,седан,бензин,робот,чЄрный,передний,левый,Titanium,580000
Ford,Transit,VIII (2013Чн. в.),2.2 FWD TDCi MT (125 л.с.),2013,153000 км,не битый,5,микроавтобус,дизель,механика,белый,передний,левый,Ѕазова€,695000
Ford,Fusion,I рестайлинг (2005Ч2012),1.6 MT (101 л.с.),2011,161000 км,не битый,5,хетчбэк,бензин,механика,серебр€ный,передний,левый,Elegance,319000
Ford,Fiesta,Mk5 (2002Ч2008),1.4 MT (80 л.с.),2007,97300 км,не битый,5,хетчбэк,бензин,механика,синий,передний,левый,Comfort,215000
Ford,Fusion,I рестайлинг (2005Ч2012),1.4 AMT (80 л.с.),2008,65000 км,не битый,5,хетчбэк,бензин,робот,серый,передний,левый,,250000
Ford,Focus,I рестайлинг (2001Ч2007),1.6 MT (98 л.с.),2004,293000 км,не битый,4,седан,бензин,механика,синий,передний,левый,Ѕазова€,200000
Ford,Scorpio,I (1985Ч1994),2.0 MT (120 л.с.),1990,300000 км,не битый,4,седан,бензин,механика,чЄрный,задний,левый,Ѕазова€,45000
Ford,Maverick,II (2000Ч2007),3.0 4WD AT (203 л.с.),2005,175000 км,не битый,5,внедорожник,бензин,автомат,серый,полный,левый,Ѕазова€,310000
Ford,Kuga,I (2008Ч2012),2.5 4WD MT (200 л.с.),2009,108600 км,не битый,5,внедорожник,бензин,механика,голубой,полный,левый,Ѕазова€,569000
Ford,Focus,II (2005Ч2008),1.6 AT (100 л.с.),2006,203938 км,не битый,4,седан,бензин,автомат,серебр€ный,передний,левый,Comfort,265000
Ford,Focus,II (2005Ч2008),1.8 TDCi MT (116 л.с.),2007,181000 км,не битый,4,седан,дизель,механика,красный,передний,левый,Ѕазова€,278000
Ford,Focus,II (2005Ч2008),1.8 MT (125 л.с.),2006,125000 км,не битый,5,хетчбэк,бензин,механика,серый,передний,левый,Ghia,200000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (100 л.с.),2010,157000 км,не битый,3,хетчбэк,бензин,механика,чЄрный,передний,левый,Comfort,310000
Ford,Fusion,I рестайлинг (2005Ч2012),1.4 MT (80 л.с.),2007,157000 км,не битый,5,хетчбэк,бензин,механика,красный,передний,левый,Elegance,280000
Ford,Focus,III (2011Ч2015),1.6 MT (105 л.с.),2011,162000 км,не битый,5,хетчбэк,бензин,механика,серебр€ный,передний,левый,Ѕазова€,418000
Ford,Focus,I (1998Ч2004),2.0 AT (131 л.с.),2000,140000 км,не битый,4,седан,бензин,автомат,чЄрный,передний,левый,Ѕазова€,110000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (100 л.с.),2011,150000 км,не битый,3,хетчбэк,бензин,механика,белый,передний,левый,Comfort,299999
Ford,Kuga,II (2012Ч2016),2.5 AT (150 л.с.),2014,100000 км,не битый,5,внедорожник,бензин,автомат,чЄрный,передний,левый,,750000
Ford,Focus,I рестайлинг (2001Ч2007),1.8 MT (115 л.с.),2005,202000 км,не битый,4,седан,бензин,механика,голубой,передний,левый,Ѕазова€,220000
Ford,Tourneo,I (2000Ч2006),2.0 CDi MT (100 л.с.),2006,362500 км,не битый,5,микроавтобус,дизель,механика,синий,передний,левый,Ѕазова€,450000
Ford,Fusion,I рестайлинг (2005Ч2012),1.4 MT (80 л.с.),2008,190000 км,не битый,5,хетчбэк,бензин,механика,серый,передний,левый,Elegance,247000
Ford,Fusion,I рестайлинг (2005Ч2012),1.4 MT (80 л.с.),2006,210000 км,не битый,5,хетчбэк,бензин,механика,чЄрный,передний,левый,Core,214000
Ford,Focus,I рестайлинг (2001Ч2007),1.8 MT (115 л.с.),2004,200000 км,не битый,5,хетчбэк,бензин,механика,красный,передний,левый,Ѕазова€,150000
Ford,Kuga,II (2012Ч2016),1.6 4WD AT (150 л.с.),2013,127000 км,не битый,5,внедорожник,бензин,автомат,чЄрный,полный,левый,,649777
Ford,Focus,II (2005Ч2008),2.0 MT (145 л.с.),2007,163000 км,не битый,4,седан,бензин,механика,серебр€ный,передний,левый,Ghia,250000
Ford,Mondeo,III рестайлинг (2003Ч2007),2.0 MT (145 л.с.),2005,270000 км,битый,4,седан,бензин,механика,золотой,передний,левый,Ѕазова€,100000
Ford,Sierra,I рестайлинг (1987Ч1993),1.8 MT (90 л.с.),1988,100000 км,не битый,4,седан,бензин,механика,серый,задний,левый,Ѕазова€,42000
Ford,C-MAX,I (2003Ч2007),2.0 MT (145 л.с.),2005,182000 км,не битый,5,минивэн,бензин,механика,чЄрный,передний,левый,Ghia,250000
Ford,Focus,III (2011Ч2015),1.6 MT (85 л.с.),2012,108904 км,не битый,5,хетчбэк,бензин,механика,белый,передний,левый,,499000
Ford,Focus,II (2005Ч2008),1.6 MT (100 л.с.),2007,163700 км,не битый,5,универсал,бензин,механика,белый,передний,левый,Comfort,249000
Ford,Mondeo,III рестайлинг (2003Ч2007),2.0 MT (145 л.с.),2003,230000 км,не битый,4,седан,бензин,механика,серый,передний,левый,Ѕазова€,190000
Ford,Explorer,V (2010Ч2015),3.5 4WD AT (294 л.с.),2014,120000 км,не битый,5,внедорожник,бензин,автомат,чЄрный,полный,левый,Ѕазова€,1250000
Ford,Fusion,I рестайлинг (2005Ч2012),1.4 AMT (80 л.с.),2008,145000 км,не битый,5,хетчбэк,бензин,робот,голубой,передний,левый,Core,260000
Ford,S-MAX,I (2006Ч2010),2.0 MT (145 л.с.),2006,230000 км,не битый,5,минивэн,бензин,механика,серебр€ный,передний,левый,Titanium,390000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (100 л.с.),2010,180000 км,не битый,4,седан,бензин,механика,чЄрный,передний,левый,Ѕазова€,270000
Ford,Focus,II рестайлинг (2008Ч2011),1.8 MT (125 л.с.),2008,221000 км,не битый,5,хетчбэк,бензин,механика,синий,передний,левый,Ghia,310000
Ford,Focus,II (2005Ч2008),1.8 MT (125 л.с.),2006,170000 км,не битый,4,седан,бензин,механика,белый,передний,левый,Comfort,170000
Ford,EcoSport,I (2014Ч2018),1.6 MT (122 л.с.),2016,133000 км,не битый,5,внедорожник,бензин,механика,белый,передний,левый,Trend Plus,650000
Ford,Focus,II (2005Ч2008),1.6 AT (100 л.с.),2006,210000 км,не битый,5,универсал,бензин,автомат,серебр€ный,передний,левый,Ghia,260000
Ford,Mondeo,IV (2006Ч2010),2.0 TDCi MT (140 л.с.),2008,250000 км,не битый,5,универсал,дизель,механика,синий,передний,левый,Titanium X,455000
Ford,Escape,I рестайлинг (2004Ч2007),2.3 4WD AT (155 л.с.),2004,286000 км,не битый,5,внедорожник,бензин,автомат,чЄрный,полный,левый,Ѕазова€,300000
Ford,Focus,II рестайлинг (2008Ч2011),1.4 MT (80 л.с.),2009,130000 км,не битый,3,хетчбэк,бензин,механика,синий,передний,левый,Comfort,250000
Ford,Transit,VIII (2013Чн. в.),2.2 TDCi RWD MT (125 л.с.),2018,56000 км,не битый,4,фургон,дизель,механика,белый,задний,левый,Ѕазова€,1560000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (115 л.с.),2011,140000 км,не битый,5,хетчбэк,бензин,механика,белый,передний,левый,,350000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (115 л.с.),2010,166000 км,не битый,5,хетчбэк,бензин,механика,белый,передний,левый,,380000
Ford,C-MAX,I (2003Ч2007),1.8 MT (125 л.с.),2004,200000 км,битый,5,минивэн,бензин,механика,чЄрный,передний,левый,Ѕазова€,155000
Ford,Focus,II (2005Ч2008),2.0 MT (145 л.с.),2006,200000 км,не битый,2,купе,бензин,механика,чЄрный,передний,левый,Ghia,230000
Ford,Focus,II (2005Ч2008),1.6 MT (100 л.с.),2007,163000 км,не битый,4,седан,бензин,механика,синий,передний,левый,Comfort,205000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (100 л.с.),2011,123684 км,не битый,5,хетчбэк,бензин,механика,чЄрный,передний,левый,Trend,385000
Ford,Focus,II (2005Ч2008),1.8 MT (125 л.с.),2006,206000 км,не битый,4,седан,бензин,механика,красный,передний,левый,Ghia,250000
Ford,Focus,III (2011Ч2015),1.6 AMT (125 л.с.),2013,145500 км,не битый,5,хетчбэк,бензин,робот,белый,передний,левый,Titanium,450000
Ford,Mondeo,IV рестайлинг (2010Ч2014),2.3 AT (161 л.с.),2011,220000 км,не битый,4,седан,бензин,автомат,белый,передний,левый,,550000
Ford,F-150,XII (2009Ч2014),5.0 4WD AT (365 л.с.),2012,350000 км,не битый,4,пикап,бензин,автомат,белый,полный,левый,Ѕазова€,1550000
Ford,Focus,II (2005Ч2008),1.6 MT (100 л.с.),2007,161000 км,не битый,4,седан,бензин,механика,белый,передний,левый,Comfort,230000
Ford,Focus,II рестайлинг (2008Ч2011),1.8 MT (125 л.с.),2010,179000 км,не битый,5,хетчбэк,бензин,механика,белый,передний,левый,Titanium,400000
Ford,Fusion,I рестайлинг (2005Ч2012),1.4 MT (80 л.с.),2007,122000 км,не битый,5,хетчбэк,бензин,механика,голубой,передний,левый,,215000
Ford,Ranger,III (2011Ч2015),2.2 TDCi 4WD MT (150 л.с.),2012,226000 км,не битый,4,пикап,дизель,механика,бежевый,полный,левый,XLT,375000
Ford,Transit,VII (2006Ч2013),2.2 TDCi MT (155 л.с.),2012,182000 км,не битый,5,микроавтобус,дизель,механика,белый,задний,левый,Ѕазова€,308000
Ford,Focus,III (2011Ч2015),1.6 MT (105 л.с.),2015,81000 км,не битый,5,универсал,бензин,механика,белый,передний,левый,SYNC Edition,510000
Ford,Focus,II (2005Ч2008),1.8 MT (125 л.с.),2007,190000 км,не битый,4,седан,бензин,механика,чЄрный,передний,левый,Ghia,255000
Ford,Focus,III (2011Ч2015),1.6 AMT (105 л.с.),2013,155000 км,не битый,5,хетчбэк,бензин,робот,белый,передний,левый,Trend,469400
Ford,Focus,II (2005Ч2008),2.0 MT (145 л.с.),2007,197957 км,не битый,5,хетчбэк,бензин,механика,серебр€ный,передний,левый,Ѕазова€,280000
Ford,Mondeo,III рестайлинг (2003Ч2007),1.8 MT (125 л.с.),2006,170240 км,не битый,4,седан,бензин,механика,синий,передний,левый,Ѕазова€,260000
Ford,Focus,II (2005Ч2008),1.8 MT (125 л.с.),2007,147000 км,не битый,4,седан,бензин,механика,голубой,передний,левый,Comfort,300000
Ford,Mondeo,IV рестайлинг (2010Ч2014),2.0 MT (145 л.с.),2012,90400 км,не битый,4,седан,бензин,механика,белый,передний,левый,Trend,379999
Ford,Fusion,I рестайлинг (2005Ч2012),1.4 AMT (80 л.с.),2008,160000 км,не битый,5,хетчбэк,бензин,робот,голубой,передний,левый,Trend,230000
Ford,Fiesta,Mk6 (2008Ч2013),1.4 AT (96 л.с.),2008,200642 км,не битый,3,хетчбэк,бензин,автомат,фиолетовый,передний,левый,,280000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (100 л.с.),2008,180000 км,не битый,3,хетчбэк,бензин,механика,голубой,передний,левый,Comfort,270000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (100 л.с.),2011,134000 км,не битый,5,хетчбэк,бензин,механика,серый,передний,левый,Comfort,375000
Ford,Focus,I рестайлинг (2001Ч2007),1.8 MT (115 л.с.),2004,257000 км,не битый,4,седан,бензин,механика,серебр€ный,передний,левый,,140000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (115 л.с.),2008,198000 км,не битый,5,хетчбэк,бензин,механика,красный,передний,левый,Ghia Special Edition,290000
Ford,Focus,II рестайлинг (2008Ч2011),1.6 MT (115 л.с.),2011,146000 км,не битый,4,седан,бензин,механика,серебр€ный,передний,левый,,324888
